contig	length	gc
contig_15471	28265	0.535397134264992
contig_15472	8383	0.522247405463438
contig_15475	25588	0.4139049554478662
contig_15478	20306	0.43135033980104404
contig_15480	19945	0.5144146402607169
contig_15481	74495	0.5053225048660984
contig_15483	7810	0.4997439180537772
contig_15484	3647	0.5925418151905676
contig_15485	12250	0.556
contig_15486	15649	0.4321042878139178
contig_15487	14703	0.41420118343195267
contig_15488	7788	0.4490241397021058
contig_15489	20756	0.5094912314511466
contig_1549	48317	0.46083159136535795
contig_15492	12370	0.42126111560226354
contig_15493	5320	0.6268796992481203
contig_15494	18900	0.40534391534391534
contig_15495	19138	0.4623785139513011
contig_15498	13990	0.5714081486776269
contig_155	92292	0.43212846183851256
contig_1550	5913	0.5557246744461356
contig_15501	6202	0.45372460496614
contig_15504	7030	0.5293029871977241
contig_15505	87679	0.5578758881830312
contig_15506	20838	0.5909396295229868
contig_15508	5865	0.4780903665814152
contig_15509	3787	0.37206231845788224
contig_1551	136028	0.5698826712147499
contig_15510	14683	0.3565347680991623
contig_15511	11788	0.35782151340346113
contig_15512	12170	0.48266228430566965
contig_15513	30216	0.5045671167593329
contig_15514	5607	0.46869983948635635
contig_15516	7924	0.6219081272084805
contig_15517	4863	0.6010692987867572
contig_1552	9181	0.5965581091384381
contig_15521	35492	0.5719035275555054
contig_15523	14719	0.41789523744819623
contig_15526	3678	0.4312126155519304
contig_15527	6313	0.5729447172501188
contig_1553	64254	0.43237775080150653
contig_15530	21821	0.45524953026900694
contig_15531	13757	0.4822272297739333
contig_15532	17589	0.5067371652737507
contig_15533	11640	0.5480240549828179
contig_15534	11766	0.4399966003739589
contig_15535	8145	0.6046654389195826
contig_15536	12603	0.5197968737602158
contig_15537	54538	0.26370603982544283
contig_15538	5978	0.4031448645031783
contig_15539	17907	0.5826771653543307
contig_15540	205967	0.4447314375603859
contig_15541	6684	0.43731298623578696
contig_15542	15328	0.504240605427975
contig_15544	6468	0.5295299938157081
contig_15545	12782	0.6157878266312001
contig_15546	11559	0.5684747815554979
contig_15547	13770	0.39651416122004357
contig_15548	6056	0.5338507265521797
contig_15549	45030	0.5034421496779925
contig_15550	12695	0.4348168570303269
contig_15551	13477	0.6709208280774653
contig_15552	4300	0.71
contig_15553	8275	0.4219939577039275
contig_15554	12675	0.3330966469428008
contig_15556	15124	0.38316582914572866
contig_15558	46447	0.5618446831872888
contig_15559	28281	0.62165411406951665
contig_1556	30901	0.4903077570305168
contig_15560	16005	0.5027803811308966
contig_15561	11474	0.6405786996688164
contig_15562	18616	0.2687473141383756
contig_15563	33561	0.6199457703882483
contig_15564	10090	0.602775024777007
contig_15565	14299	0.4905238128540457
contig_15566	5800	0.2846551724137931
contig_15567	7805	0.31069827033952596
contig_15568	9018	0.30982479485473496
contig_15569	16240	0.43349753694581283
contig_1557	561841	0.5646811108480869
contig_15570	6307	0.35706358014904077
contig_15571	7949	0.39489243930054096
contig_15572	14550	0.40219931271477666
contig_15573	85222	0.3898171833564103
contig_15574	6532	0.45422535211267606
contig_15575	6685	0.4405385190725505
contig_15576	54685	0.49134131846027246
contig_15577	19000	0.483
contig_15578	7334	0.42937005726752114
contig_15579	121889	0.49883090352697945
contig_1558	55902	0.5158670530571356
contig_15580	84984	0.49817612727101573
contig_15581	4212	0.5622032288698955
contig_15582	8112	0.514792899408284
contig_15583	80038	0.4334316199805093
contig_15586	28610	0.400069905627403
contig_15587	5538	0.44366197183098594
contig_15589	17394	0.28377601471771874
contig_15592	21672	0.38252122554448137
contig_15594	19219	0.5276549248139861
contig_15595	20827	0.5504393335574015
contig_15596	122499	0.5653923705499637
contig_15597	22325	0.5700783874580068
contig_15598	5687	0.4422366801477053
contig_15599	102402	0.44089959180484756
contig_156	6963	0.5905500502656901
contig_15600	41324	0.5297405865840674
contig_15601	33534	0.5141945488161269
contig_15602	13196	0.5122006668687481
contig_15603	68915	0.5228905173039251
contig_15604	13921	0.3931470440341929
contig_15605	16496	0.5245514064015518
contig_15606	3037	0.42607836680935135
contig_15607	12709	0.49689196632307814
contig_15608	21636	0.475134035866149
contig_15609	12656	0.5847029077117573
contig_15610	15031	0.6402102321868139
contig_15611	22293	0.5108778540348988
contig_15612	6635	0.4076865109269028
contig_15613	6023	0.3818695002490453
contig_15614	44942	0.6228694762137866
contig_15615	19702	0.46218658004263524
contig_15616	11828	0.4670273926276632
contig_15617	5894	0.3858160841533763
contig_15618	60115	0.41841470514846546
contig_15619	30534	0.44838540643217395
contig_15620	3064	0.4363577023498694
contig_15621	18337	0.42509679882205376
contig_15622	11097	0.4138956474722898
contig_15623	35540	0.4569780528981429
contig_15624	4854	0.48702101359703337
contig_15625	32645	0.5085924337570837
contig_15626	10812	0.38771735109137995
contig_15627	16641	0.40862928910522206
contig_15628	6268	0.4221442246330568
contig_15629	15963	0.5422539622877905
contig_1563	18785	0.3734894862922545
contig_15630	10462	0.4959854712292105
contig_15631	28713	0.5950614704140982
contig_15632	33643	0.6104984692209375
contig_15633	18468	0.5414230019493177
contig_15634	25390	0.4255612445844821
contig_15635	16657	0.41249924956474754
contig_15636	64141	0.4643519745560562
contig_15637	8746	0.5455065172650354
contig_15638	14350	0.5102439024390244
contig_1564	36120	0.45478959025470655
contig_15640	30192	0.41030736618971914
contig_15642	5101	0.4252107429915703
contig_15643	22519	0.6089080332163951
contig_15644	19641	0.5532304872460669
contig_15645	309186	0.5782344608099979
contig_15646	94830	0.585711272803965
contig_15647	27249	0.4105104774487137
contig_15648	17234	0.4491702448648021
contig_15649	18299	0.39187933766872507
contig_15650	17164	0.4085294803076206
contig_15651	55489	0.4132170340067401
contig_15652	16291	0.4242219630470812
contig_15653	3560	0.5193820224719101
contig_15654	21240	0.610075329566855
contig_15655	30197	0.2790674570321555
contig_15656	45563	0.4219212957882492
contig_15657	21067	0.49788769165044855
contig_15658	6199	0.6299403129537022
contig_15659	8943	0.46885832494688584
contig_1566	871815	0.5012026634090948
contig_15660	13526	0.6465326038740205
contig_15661	8418	0.5626039439296745
contig_15662	6836	0.58806319485079
contig_15663	11693	0.5962541691610365
contig_15664	21603	0.2844512336249595
contig_15665	6474	0.34646277417361754
contig_15666	8519	0.481864068552647
contig_15667	27974	0.46171444913133625
contig_15668	5002	0.41583366653338666
contig_15669	66718	0.42774063970742526
contig_1567	29354	0.4323431218913947
contig_15670	3332	0.41656662665066024
contig_15671	39536	0.6243676649129907
contig_15672	10066	0.40015895092390225
contig_15673	13693	0.4598700065727014
contig_15674	29496	0.5049498237049092
contig_15675	24511	0.35176043409081637
contig_15676	5399	0.4163734024819411
contig_15677	36468	0.4119502029176264
contig_15678	7741	0.5071696163286397
contig_15679	7145	0.3254023792862141
contig_15680	10798	0.4122985738099648
contig_15681	3766	0.39776951672862454
contig_15682	11207	0.4485589363790488
contig_15685	5516	0.36221899927483686
contig_15686	20875	0.5713053892215569
contig_15687	8986	0.5921433340752281
contig_15688	21035	0.4558592821487996
contig_15689	5115	0.31906158357771264
contig_15690	104310	0.5954558527466206
contig_15691	5516	0.4479695431472081
contig_15693	7213	0.435879661721891
contig_15696	11901	0.5466767498529536
contig_15697	18701	0.4360729372760815
contig_15698	4730	0.2758985200845666
contig_15699	12142	0.6558227639598089
contig_1570	432546	0.3807248246429282
contig_15700	17384	0.5247353888633226
contig_15701	118895	0.5300727532696917
contig_15702	33370	0.40356607731495353
contig_15703	12971	0.38162053812350627
contig_15705	8267	0.6106205394943752
contig_15706	14209	0.48166654937011755
contig_15707	4226	0.36985328916232846
contig_15708	33832	0.44930834712698037
contig_15709	4353	0.43969676085458304
contig_1571	73462	0.5873512836568566
contig_15710	30155	0.46287514508373406
contig_15711	8413	0.45762510400570544
contig_15712	7169	0.3844329753103641
contig_15713	47196	0.4024705483515552
contig_15715	4481	0.4068288328498103
contig_15716	6607	0.3780838504616316
contig_15717	14975	0.3938564273789649
contig_15718	7696	0.504547817047817
contig_15719	13154	0.5005321575186256
contig_15720	51533	0.4834766072225564
contig_15721	13791	0.5138133565368719
contig_15722	89473	0.5550389502978552
contig_15723	49227	0.4679952058829504
contig_15724	9602	0.419079358466986
contig_15725	38863	0.4066078274965906
contig_15727	1198067	0.37415269763711045
contig_15728	45092	0.6196886365652444
contig_15729	5375	0.43367441860465117
contig_1573	19087	0.5305181537171897
contig_15730	12045	0.4144458281444583
contig_15731	9795	0.4647269014803471
contig_15733	14941	0.39401646476139485
contig_15734	16928	0.43744092627599246
contig_15735	9075	0.5456749311294766
contig_15736	83899	0.5608052539362806
contig_15738	22591	0.6146695586738081
contig_15739	8227	0.5683724322353227
contig_15740	56026	0.460554028486774
contig_15741	15611	0.3119595157260906
contig_15742	3130	0.41373801916932906
contig_15743	24891	0.5247679884295529
contig_15744	35405	0.42050557830814855
contig_15745	6270	0.38564593301435407
contig_15746	15353	0.56627369243796
contig_15747	5768	0.5208044382801664
contig_15748	7651	0.5069925499934649
contig_15749	7396	0.26703623580313685
contig_1575	4460	0.5594170403587444
contig_15750	4014	0.27802690582959644
contig_15751	18435	0.26232709519934905
contig_15752	3248	0.38854679802955666
contig_15754	17059	0.32768626531449674
contig_15755	14643	0.32916752031687496
contig_15757	8286	0.5928071445812213
contig_15758	10153	0.4887225450605732
contig_15759	59084	0.5438358946584524
contig_1576	25994	0.4738016465338155
contig_15760	12239	0.43729062831930715
contig_15761	5227	0.466998278171035
contig_15762	12755	0.5161113288906312
contig_15763	24209	0.27737618241149986
contig_15764	19185	0.5891581965076883
contig_15765	10202	0.44795138208194474
contig_15766	55722	0.4549011162556979
contig_15767	20685	0.5547014744984288
contig_15768	7002	0.48628963153384747
contig_15769	26133	0.5460146175333869
contig_15770	3675	0.49551020408163265
contig_15771	6108	0.3922724296005239
contig_15772	14441	0.5940724326570183
contig_15777	13418	0.504471605306305
contig_15778	8824	0.3669537624660018
contig_15779	4259	0.3965719652500587
contig_1578	43135	0.4841080329199026
contig_15780	16365	0.42444240757714635
contig_15783	14882	0.3911436634860906
contig_15784	66599	0.6015856093935344
contig_15785	15950	0.48915360501567395
contig_15786	23325	0.4120471596998928
contig_15787	25009	0.6453276820344676
contig_15788	3189	0.4010661649419881
contig_1579	5356	0.39021657953696787
contig_15790	23292	0.43504207453202814
contig_15791	14237	0.49940296410760693
contig_15794	6374	0.5160025101976781
contig_15795	21104	0.2601876421531463
contig_15796	23129	0.27874097453413466
contig_15797	9034	0.424507416426832
contig_15798	32158	0.37642266310093914
contig_15799	55971	0.380893677082775
contig_15800	505763	0.4173456737641939
contig_15801	18177	0.4817626671067833
contig_15802	32051	0.6381392156250975
contig_15803	40999	0.3765945510866119
contig_15804	6637	0.32484556275425647
contig_15806	11142	0.3893376413570275
contig_15807	3973	0.40297004782280393
contig_15808	4236	0.3616619452313503
contig_15809	7209	0.5176862255513941
contig_1581	9378	0.5784815525698443
contig_15810	7849	0.4863039877691426
contig_15811	16662	0.46296963149681913
contig_15812	17404	0.4240979085267755
contig_15813	45187	0.5793480425786177
contig_15814	12803	0.6165742404124034
contig_15815	11786	0.5182419820125572
contig_15816	31842	0.4458576722567678
contig_15817	17696	0.4349570524412297
contig_15818	12605	0.6280840936136454
contig_15819	16191	0.4459885121363721
contig_15820	17415	0.5450473729543497
contig_15821	3137	0.5699713101689512
contig_15822	10037	0.4945700906645412
contig_15823	11226	0.5463210404418315
contig_15824	10339	0.5544056485153303
contig_15825	11912	0.6491773002014775
contig_15826	30775	0.43769293257514214
contig_15827	8677	0.41293073642964156
contig_15828	8414	0.23508438317090563
contig_15829	5196	0.5229022324865281
contig_15830	17257	0.32717158254621315
contig_15831	28588	0.40258150272841753
contig_15833	20031	0.40691927512355847
contig_15834	12583	0.43312405626639117
contig_15836	4874	0.39782519491177676
contig_15837	3477	0.4337072188668392
contig_15839	22866	0.6011545526108633
contig_1584	77470	0.5623983477475152
contig_15840	8708	0.4181212677997244
contig_15842	5069	0.30045373840994277
contig_15843	29909	0.589488113945635
contig_15844	118995	0.5672591285348124
contig_15845	18799	0.5425288579179743
contig_15846	169958	0.6090563550994952
contig_15847	13403	0.5639782138327241
contig_15848	8711	0.449661347721272
contig_15849	8629	0.4263529957121335
contig_15850	15344	0.546793534932221
contig_15851	10100	0.2741584158415842
contig_15852	8165	0.41579914268218005
contig_15853	36045	0.5575808017755584
contig_15854	12639	0.5790015032834877
contig_15855	26363	0.47604597352349887
contig_15856	18646	0.4425077764668025
contig_15857	3626	0.45146166574738006
contig_15858	4710	0.4320594479830149
contig_15859	52039	0.3575203212974884
contig_1586	8218	0.4838160136286201
contig_15860	49550	0.4325731584258325
contig_15861	4969	0.4453612396860535
contig_15862	5759	0.421080048619552
contig_15863	5987	0.4204108902622348
contig_15864	26581	0.6655505812422406
contig_15865	6082	0.6665570536007892
contig_15866	13243	0.285811372045609
contig_15867	5897	0.535356961166695
contig_15868	17640	0.3434807256235828
contig_15870	187314	0.42210406056141025
contig_15871	40305	0.5483686887482943
contig_15872	75060	0.5024114042099653
contig_15874	5091	0.47908073070123747
contig_15875	42456	0.44813453928773317
contig_15876	10729	0.48802311492217354
contig_15877	8132	0.46556812592228236
contig_15878	24860	0.4358407079646018
contig_15879	9549	0.5640381191747827
contig_1588	87645	0.4064464601517485
contig_15880	7570	0.41215323645970936
contig_15881	9982	0.5973752754958926
contig_15882	25195	0.47362571938876763
contig_15883	4784	0.5836120401337793
contig_15885	22626	0.41726332537788385
contig_15886	23175	0.5103775620280475
contig_15887	6098	0.33699573630698587
contig_15888	8101	0.3560054314282187
contig_15889	5554	0.5630176449405834
contig_1589	17351	0.4528269264019365
contig_15890	140333	0.5994028489378834
contig_15891	3363	0.5896520963425513
contig_15892	10307	0.4543514116619773
contig_15893	7426	0.5269323996768112
contig_15894	4749	0.6024426194988418
contig_15895	10431	0.45489406576550667
contig_15896	12870	0.6357420357420357
contig_15897	62535	0.43717917965939074
contig_15898	21404	0.42945243879648665
contig_159	104781	0.41655452801557535
contig_1590	671960	0.5694654443716888
contig_15900	14463	0.4250846988868146
contig_15901	18900	0.48878306878306876
contig_15902	12288	0.4598795572916667
contig_15903	9642	0.4559220078821821
contig_15904	11142	0.4848321665769162
contig_15905	10079	0.42791943645202896
contig_15906	17202	0.49395419137309615
contig_15907	61536	0.29819942797711907
contig_15908	13996	0.4074021148899686
contig_15909	16665	0.3608760876087609
contig_1591	1087210	0.57736591826786
contig_15910	19922	0.3547334604959341
contig_15911	6579	0.4780361757105943
contig_15912	19871	0.4456242765839666
contig_15914	4414	0.4145899410965111
contig_15915	14575	0.6209948542024014
contig_15916	10003	0.4281715485354394
contig_15917	46872	0.2606673493770268
contig_15918	19800	0.2655050505050505
contig_15919	9502	0.476636497579457
contig_1592	24136	0.413780245276765
contig_15920	11007	0.5142182247660579
contig_15921	7763	0.5348447765039289
contig_15922	13232	0.5095979443772672
contig_15924	7666	0.5083485520480042
contig_15925	11124	0.42017259978425026
contig_15926	13403	0.2914272923972245
contig_15928	13595	0.6216255976461934
contig_15930	12413	0.4468702167082897
contig_15931	16251	0.2623838533013353
contig_15932	4091	0.48252261060865315
contig_15933	11555	0.4438771094764171
contig_15934	5905	0.4640135478408129
contig_15935	24398	0.5832855152061645
contig_15937	31640	0.5395385587863464
contig_15938	27789	0.6317247831875922
contig_15939	9740	0.4551334702258727
contig_15940	10744	0.4594192107222636
contig_15941	4639	0.40224186247036
contig_15943	15772	0.5451432919097134
contig_15944	18524	0.4379723601813863
contig_15945	8149	0.42410111670143574
contig_15947	3662	0.4238121245221191
contig_15948	25921	0.5878245438061803
contig_15949	101169	0.406557344641145
contig_1595	11322	0.39772125066242714
contig_15950	9731	0.6084677833727263
contig_15951	6927	0.4782734228381695
contig_15952	29335	0.42369183569115393
contig_15953	17576	0.3819412835685025
contig_15954	27198	0.5658504301786896
contig_15955	5895	0.58269720101781175
contig_15956	12800	0.5684375
contig_15957	34412	0.44301406486109496
contig_15958	8623	0.5783370056824771
contig_15959	6195	0.4188861985472155
contig_1596	36092	0.37199379363847945
contig_15960	4323	0.5012722646310432
contig_15961	11175	0.4672930648769575
contig_15962	8677	0.6300564711305751
contig_15963	21232	0.5911360211002261
contig_15964	9444	0.358005082592122
contig_15965	4216	0.35033206831119545
contig_15966	3744	0.3450854700854701
contig_15968	9973	0.5302316253885491
contig_15971	7128	0.39464085297418633
contig_15972	14337	0.3677198856106577
contig_15973	5966	0.418538384177003
contig_15974	20290	0.4649088220798423
contig_15975	10089	0.31975418772921005
contig_15976	16149	0.46040002476933556
contig_15977	23585	0.5944880220479118
contig_15978	14672	0.45535714285714285
contig_15979	5420	0.6214022140221402
contig_1598	191805	0.2799666327780819
contig_15980	17769	0.48770330350610613
contig_15981	31479	0.44064296832809174
contig_15982	19216	0.40445462114904246
contig_15983	14036	0.3683385579937304
contig_15984	5325	0.37370892018779345
contig_15985	16165	0.4935972780699041
contig_15986	5602	0.5922884684041414
contig_15987	21659	0.5893623897686874
contig_15988	20878	0.6165820480888974
contig_15989	5296	0.4356117824773414
contig_1599	194525	0.3687649402390438
contig_15990	20797	0.42318603644756453
contig_15991	4055	0.3903822441430333
contig_15992	7106	0.4499014916971573
contig_15993	10612	0.459008669430833
contig_15994	7531	0.4618244589032001
contig_15995	14550	0.4291408934707904
contig_15996	10167	0.34739844595259173
contig_15997	8345	0.3566207309766327
contig_15998	8934	0.4271323035594359
contig_15999	18625	0.2810738255033557
contig_16	16456	0.36612785610111814
contig_160	8604	0.45571827057182707
contig_16001	7513	0.32503660322108346
contig_16002	5830	0.3269296740994854
contig_16003	8782	0.431564563880665
contig_16004	15459	0.44388382172197427
contig_16005	19077	0.39324841432091
contig_16006	23170	0.625895554596461
contig_16007	10095	0.5784051510648837
contig_16008	40012	0.5732530240927721
contig_16009	8692	0.5473999079613437
contig_1601	35689	0.5421278265011629
contig_16010	19749	0.3966783128259659
contig_16011	30163	0.4411033385273348
contig_16012	25458	0.38769738392646713
contig_16016	18170	0.5215740231150248
contig_16017	9101	0.5683990770245028
contig_16018	7844	0.32649158592554817
contig_1602	101008	0.4943271820053857
contig_16020	29917	0.4532874285523281
contig_16021	7610	0.5515111695137976
contig_16022	6281	0.4028021015761821
contig_16023	5001	0.39912017596480703
contig_16024	5922	0.3959810874704492
contig_16026	13000	0.4183076923076923
contig_16027	3236	0.3257107540173053
contig_16028	3044	0.35775295663600526
contig_1603	396995	0.4344815425886976
contig_16031	7863	0.3825511891135699
contig_16033	11291	0.4316712425825879
contig_16034	29568	0.4271171536796537
contig_16037	3716	0.44537136706135627
contig_1604	12188	0.3884148342632097
contig_16042	159385	0.3696771967249114
contig_16048	18993	0.4827041541620597
contig_16049	10157	0.5826523579797184
contig_16050	41602	0.3562328734195471
contig_16051	5743	0.3449416681177085
contig_16053	8138	0.29958220693044973
contig_16054	8879	0.28313999324248224
contig_16055	15883	0.3554744065982497
contig_16056	10134	0.27985000986777187
contig_16057	6688	0.28633373205741625
contig_16058	12989	0.6323812456694126
contig_16059	25945	0.3551744074002698
contig_1606	33208	0.3965008431703204
contig_16060	16018	0.5842801847921089
contig_16061	15333	0.581621339594339
contig_16062	13471	0.565362630836612
contig_16063	22745	0.6280940866124423
contig_16064	6517	0.4591069510510971
contig_16065	19318	0.42504400041412155
contig_16066	145115	0.44056782551769286
contig_16067	38052	0.5463050562388311
contig_16068	8897	0.6184107002360346
contig_16069	7058	0.5862850665911022
contig_1607	16478	0.4122466318728001
contig_16070	7300	0.38808219178082193
contig_16071	4667	0.631669166488108
contig_16073	5019	0.4747957760510062
contig_16074	20567	0.4471726552243886
contig_16077	29036	0.3729508196721312
contig_16079	21872	0.4117593269934162
contig_16080	8544	0.5435393258426966
contig_16081	19969	0.5914166958786119
contig_16082	42120	0.2565289648622982
contig_16083	19361	0.604307628738185
contig_16084	27879	0.4184152946662362
contig_16085	16779	0.4050300971452411
contig_16087	30857	0.36050166898920827
contig_16088	9834	0.36383973967866584
contig_16089	36905	0.3732827530144967
contig_1609	8176	0.5157778864970646
contig_16090	56605	0.5709566292730324
contig_16093	16417	0.41048912712432234
contig_16094	6051	0.48256486531151876
contig_16097	10106	0.46427864634870375
contig_16098	40946	0.34464904996825085
contig_16099	7328	0.39274017467248906
contig_161	3561	0.458579050828419
contig_1610	29282	0.430093572843385
contig_16101	3030	0.38976897689768975
contig_16102	22780	0.37370500438981563
contig_16105	4490	0.34075723830734966
contig_16109	17348	0.3603297210053032
contig_1611	38821	0.5218824862831972
contig_16110	3131	0.2979878633024593
contig_16112	20602	0.463304533540433
contig_16113	21001	0.3732679396219228
contig_16114	7212	0.3563505268996118
contig_16116	7274	0.4593071212537806
contig_16117	4040	0.3202970297029703
contig_16118	3611	0.3611188036554971
contig_16119	48654	0.6236486208739261
contig_16121	19826	0.5266821345707656
contig_16122	7897	0.622261618336077
contig_16123	47207	0.39413646281271847
contig_16124	93497	0.42350021925837195
contig_16125	7592	0.26462065331928347
contig_16126	16106	0.5877933689308332
contig_16127	12337	0.5938234578908973
contig_16128	10956	0.5309419496166484
contig_16130	4549	0.26181578368872277
contig_16131	10027	0.48479106412685746
contig_16132	9210	0.550271444082519
contig_16133	8557	0.3711581161622064
contig_16134	25645	0.4517449795281731
contig_16135	7057	0.43205328043077795
contig_16136	6374	0.37182303106369624
contig_16137	34429	0.4926370211159197
contig_16138	3619	0.2928985907709312
contig_16139	7813	0.3563291949315244
contig_16140	7631	0.3679727427597956
contig_16141	123695	0.3837180160879583
contig_16143	8505	0.6019988242210464
contig_16144	12467	0.44589716852490574
contig_16145	15285	0.3918874713771672
contig_16147	9049	0.5294507680406675
contig_16148	63804	0.4664284370885838
contig_16149	8159	0.4413531069984067
contig_1615	15607	0.38405843531748574
contig_16150	10611	0.41626613891244935
contig_16151	4335	0.4980392156862745
contig_16152	63764	0.46955962612132235
contig_16153	11282	0.5912958695266797
contig_16155	19680	0.6183434959349593
contig_16156	43610	0.6065810593900481
contig_16157	11916	0.48539778449144005
contig_16158	37414	0.2600898059549901
contig_16159	4827	0.49989641599337065
contig_1616	20871	0.39739351252934696
contig_16160	7437	0.508403926314374
contig_16161	10010	0.43456543456543456
contig_16162	7557	0.40002646552864896
contig_16163	5599	0.439721378817646
contig_16164	16176	0.5198442136498517
contig_16166	14978	0.4429162772065696
contig_16167	32299	0.42701012415245054
contig_16168	30034	0.4174269161616834
contig_16169	12766	0.4026319912266959
contig_1617	206707	0.4943035310850624
contig_16170	134842	0.41194138324854274
contig_16171	46602	0.5697394961589631
contig_16172	32238	0.6157950245052423
contig_16173	37311	0.3911179008871378
contig_16174	3174	0.5315059861373661
contig_16177	46840	0.46084543125533733
contig_16178	6775	0.49047970479704794
contig_16179	73749	0.4734708267230742
contig_1618	47092	0.37292958464282683
contig_16180	22143	0.595854220295353
contig_16181	8514	0.39476156918017385
contig_16182	14771	0.4438426646807934
contig_16183	19223	0.3901576236799667
contig_16184	10493	0.6079290955875345
contig_16185	131256	0.6094349972572682
contig_16186	14100	0.5556737588652483
contig_16187	9460	0.4809725158562368
contig_16188	9743	0.5371035615313559
contig_16189	28915	0.5745460833477434
contig_1619	219381	0.6066569119477074
contig_16190	4998	0.6476590636254502
contig_16191	7368	0.61251357220412594
contig_16192	9363	0.5524938588059383
contig_16193	26069	0.47362768038666614
contig_16194	11404	0.4918449666783585
contig_16195	3364	0.6203923900118906
contig_16196	20299	0.44169663530223163
contig_16197	20695	0.48098574534911814
contig_16198	10972	0.491615020051039
contig_16199	12679	0.6273365407366511
contig_16200	45014	0.6165415204158706
contig_16201	20968	0.49461083555894697
contig_16202	13505	0.4703443169196594
contig_16203	29795	0.5030038597080047
contig_16206	9216	0.4651692708333333
contig_16207	216513	0.4542775722473939
contig_16208	21343	0.5852504333973668
contig_16209	10659	0.44779059949338584
contig_16210	7242	0.5067660867163767
contig_16211	54368	0.6440001471453797
contig_16212	22724	0.39403274071466293
contig_16213	80959	0.4311071035956472
contig_16214	15788	0.6228147960476311
contig_16215	39840	0.612675702811245
contig_16216	14221	0.5825188102102524
contig_16217	28532	0.5806813402495443
contig_16218	20265	0.4369602763385147
contig_16219	57571	0.4202115648503587
contig_1622	10336	0.41805340557275544
contig_16220	10030	0.4694915254237288
contig_16221	8773	0.6398039439188419
contig_16222	17082	0.5169183936307225
contig_16223	15433	0.5982634614138534
contig_16224	37142	0.34774648645737977
contig_16225	157757	0.3165564760993173
contig_1623	17364	0.42553559087767795
contig_16232	19236	0.5225618631732168
contig_16233	25094	0.44763688531122975
contig_16234	3972	0.41012084592145015
contig_16235	7838	0.3853023730543506
contig_16236	13086	0.6409139538438026
contig_16237	13080	0.6775229357798165
contig_16238	196932	0.5910060325391505
contig_16239	12223	0.609833919659658
contig_1624	61916	0.5873764455068157
contig_16240	128095	0.38362153089503886
contig_16241	5429	0.4674894087308897
contig_16242	14845	0.6489727180868979
contig_16243	5329	0.6689810471007693
contig_16244	8296	0.4991562198649952
contig_1625	49410	0.5959117587532888
contig_16250	21910	0.5267457781834779
contig_16251	30221	0.4910823599483803
contig_16252	63635	0.5123752651842539
contig_16253	85617	0.5034397374353224
contig_16255	9879	0.492762425346695
contig_16256	4132	0.6188286544046466
contig_16257	10420	0.49750479846449136
contig_16258	9836	0.6450793005286702
contig_16259	9165	0.3871249318057829
contig_1626	33323	0.5496804009242865
contig_16260	172760	0.4295033572586247
contig_16262	42571	0.5987879072608113
contig_16263	9470	0.6286166842661035
contig_16264	7672	0.3531021897810219
contig_16265	26352	0.6465163934426229
contig_16268	20194	0.4496880261463801
contig_1627	14621	0.530333082552493
contig_16272	3102	0.3578336557059961
contig_16273	21610	0.41850994909764
contig_16274	73960	0.386046511627907
contig_16275	32664	0.4204016654420769
contig_16276	33310	0.3691984389072351
contig_16277	3996	0.37712712712712715
contig_16278	9014	0.40714444197914357
contig_16279	5123	0.4296310755416748
contig_1628	46537	0.5546769237381008
contig_16280	12261	0.45338879373623686
contig_16281	189358	0.6000749902301461
contig_16283	33187	0.4075993611956489
contig_16285	25267	0.4441366208889065
contig_16286	11949	0.608753870616788
contig_16288	61093	0.5355114333884405
contig_16290	29259	0.5802317235722342
contig_16291	11911	0.5075140626311813
contig_16292	12839	0.47184360152659865
contig_16293	7301	0.4554170661553212
contig_16294	10988	0.48298143429195484
contig_16295	104940	0.47834000381170194
contig_16297	4236	0.38172804532577903
contig_16298	7798	0.5464221595280842
contig_16299	3517	0.2849019050326983
contig_163	8302	0.37798120934714524
contig_1630	9091	0.5174348256517435
contig_16300	25581	0.32832961963957624
contig_16301	121304	0.3479852271977841
contig_16304	17846	0.4721506219881206
contig_16305	14548	0.3073962056640088
contig_16306	6481	0.32047523530319394
contig_16307	17393	0.5315931696659576
contig_16308	24881	0.40118966279490376
contig_1631	188664	0.4409267268795319
contig_16310	9250	0.46075675675675676
contig_16311	8409	0.5374004043286954
contig_16312	7648	0.5864278242677824
contig_16313	22744	0.5567622230038691
contig_16314	8508	0.3647155618241655
contig_16315	60492	0.4311644514977187
contig_16316	14011	0.4763400185568482
contig_16317	59499	0.44178893762920385
contig_1632	10072	0.3912827640984909
contig_16320	3665	0.42701227830832195
contig_16321	18521	0.6284217914799417
contig_16323	10316	0.3213454827452501
contig_16324	13839	0.5509791169882217
contig_16325	16509	0.5913138288206433
contig_16326	18122	0.43941066107493654
contig_16327	17331	0.6045236858807916
contig_16328	26593	0.6024517730229759
contig_16329	35795	0.5154351166364017
contig_1633	9002	0.49955565429904464
contig_16330	15888	0.5346802618328298
contig_16331	13342	0.6013341328136711
contig_16332	5245	0.24080076263107722
contig_16333	21394	0.4799943909507339
contig_16334	8496	0.5903954802259888
contig_16336	201659	0.44702691176689363
contig_16337	14196	0.4906311637080868
contig_16338	5569	0.4108457532770695
contig_16339	8620	0.3822505800464037
contig_16340	173939	0.35267536320204207
contig_16341	13817	0.38351306361728305
